Date,Open,High,Low,Close,Adj Close,Volume
2021-02-16,6.4572,6.4574,6.4564,6.4572,6.4572,0.0
2021-02-17,6.4571,6.4576,6.4569,6.4571,6.4571,0.0
2021-02-18,6.4576,6.4884,6.4409,6.4576,6.4576,0.0
2021-02-19,6.4872,6.4875,6.4467,6.4872,6.4872,0.0
2021-02-22,6.4858,6.4858,6.4512,6.4858,6.4858,0.0
2021-02-23,6.4635,6.4695,6.4515,6.4631,6.4631,0.0
2021-02-24,6.463,6.463,6.4443,6.463,6.463,0.0
2021-02-25,6.456,6.4565,6.4423,6.456,6.456,0.0
2021-02-26,6.4538,6.4807,6.4536,6.4538,6.4538,0.0
2021-03-01,6.4742,6.4742,6.4535,6.4779,6.4779,0.0
2021-03-02,6.4632,6.4741,6.4609,6.4632,6.4632,0.0
2021-03-03,6.4695,6.4711,6.4535,6.4695,6.4695,0.0
2021-03-04,6.4668,6.4708,6.4581,6.4668,6.4668,0.0
2021-03-05,6.469,6.4973,6.4638,6.469,6.469,0.0
2021-03-08,6.4958,6.5301,6.4924,6.4957,6.4957,0.0
2021-03-09,6.5246,6.5422,6.5034,6.5246,6.5246,0.0
2021-03-10,6.5056,6.516,6.4946,6.5056,6.5056,0.0
2021-03-11,6.5049,6.5052,6.4836,6.5049,6.5049,0.0
2021-03-12,6.4927,6.5076,6.4716,6.493,6.493,0.0
2021-03-15,6.4985,6.5089,6.4889,6.4985,6.4985,0.0
2021-03-16,6.4989,6.5056,6.4898,6.4989,6.4989,0.0
2021-03-17,6.5049,6.5066,6.4895,6.505,6.505,0.0
2021-03-18,6.5032,6.5096,6.4829,6.5026,6.5026,0.0
2021-03-19,6.5048,6.5172,6.499,6.5048,6.5048,0.0
2021-03-22,6.499,6.5111,6.499,6.499,6.499,0.0
2021-03-23,6.5063,6.5166,6.499,6.5063,6.5063,0.0
2021-03-24,6.5155,6.5255,6.5118,6.5149,6.5149,0.0
2021-03-25,6.5147,6.5458,6.5147,6.5146,6.5146,0.0
2021-03-26,6.5454,6.5454,6.5301,6.5448,6.5448,0.0
2021-03-29,6.5405,6.572,6.5404,6.5405,6.5405,0.0
2021-03-30,6.5686,6.5739,6.5558,6.5687,6.5687,0.0
2021-03-31,6.571,6.5713,6.5435,6.571,6.571,0.0
2021-04-01,6.5517,6.5764,6.5517,6.5512,6.5512,0.0
2021-04-02,6.5644,6.5671,6.5587,6.5644,6.5644,0.0
2021-04-05,6.5665,6.5667,6.5657,6.5665,6.5665,0.0
2021-04-06,6.5659,6.5661,6.5385,6.5659,6.5659,0.0
2021-04-07,6.5385,6.5451,6.533,6.5385,6.5385,0.0
2021-04-08,6.541,6.5513,6.5406,6.541,6.541,0.0
2021-04-09,6.55,6.5603,6.5436,6.55,6.55,0.0
2021-04-12,6.552,6.5589,6.5344,6.552,6.552,0.0
2021-04-13,6.5479,6.552,6.5375,6.5479,6.5479,0.0
2021-04-14,6.5426,6.5435,6.5196,6.5426,6.5426,0.0
2021-04-15,6.5281,6.5402,6.5176,6.5281,6.5281,0.0
2021-04-16,6.5218,6.5327,6.5103,6.5213,6.5213,0.0
2021-04-19,6.5111,6.5303,6.4978,6.5111,6.5111,0.0
2021-04-20,6.5093,6.5093,6.4845,6.5093,6.5093,0.0
2021-04-21,6.4985,6.5008,6.4844,6.4985,6.4985,0.0
2021-04-22,6.49,6.4925,6.4774,6.49,6.49,0.0
2021-04-23,6.4903,6.4984,6.4809,6.4903,6.4903,0.0
2021-04-26,6.4944,6.4944,6.4792,6.4944,6.4944,0.0
2021-04-27,6.4845,6.4894,6.4731,6.4845,6.4845,0.0
2021-04-28,6.4821,6.4892,6.4689,6.4821,6.4821,0.0
2021-04-29,6.4779,6.478,6.4579,6.4779,6.4779,0.0
2021-04-30,6.4712,6.4752,6.4572,6.4712,6.4712,0.0
2021-05-03,6.4735,6.4735,6.4725,6.4735,6.4735,0.0
2021-05-04,6.4728,6.4729,6.4728,6.4728,6.4728,0.0
2021-05-05,6.4728,6.4728,6.4721,6.4728,6.4728,0.0
2021-05-06,6.473,6.4823,6.4538,6.473,6.473,0.0
2021-05-07,6.4632,6.4647,6.4251,6.4632,6.4632,0.0
2021-05-10,6.4315,6.4325,6.4037,6.4315,6.4315,0.0
2021-05-11,6.4151,6.4314,6.4149,6.4151,6.4151,0.0
2021-05-12,6.4284,6.456,6.4267,6.4283,6.4283,0.0
2021-05-13,6.4552,6.4564,6.4437,6.4552,6.4552,0.0
2021-05-14,6.4509,6.4512,6.4203,6.4509,6.4509,0.0
2021-05-17,6.4361,6.4426,6.4275,6.4361,6.4361,0.0
2021-05-18,6.4382,6.4384,6.4127,6.4382,6.4382,0.0
2021-05-19,6.4242,6.4383,6.4159,6.4242,6.4242,0.0
2021-05-20,6.434,6.4416,6.4315,6.434,6.434,0.0
2021-05-21,6.4339,6.4357,6.4227,6.4339,6.4339,0.0
2021-05-24,6.4332,6.4384,6.414,6.4332,6.4332,0.0
2021-05-25,6.4183,6.4186,6.3971,6.4183,6.4183,0.0
2021-05-26,6.41,6.41,6.3859,6.41,6.41,0.0
2021-05-27,6.3907,6.3959,6.372,6.3907,6.3907,0.0
2021-05-28,6.382,6.3834,6.3591,6.382,6.382,0.0
2021-05-31,6.3674,6.3729,6.3518,6.3674,6.3674,0.0
2021-06-01,6.369,6.3831,6.3615,6.369,6.369,0.0
2021-06-02,6.3807,6.3899,6.3727,6.3807,6.3807,0.0
2021-06-03,6.3801,6.4028,6.3758,6.3801,6.3801,0.0
2021-06-04,6.4027,6.4111,6.3923,6.4027,6.4027,0.0
2021-06-07,6.3943,6.4017,6.3854,6.3943,6.3943,0.0
2021-06-08,6.3963,6.3995,6.3829,6.3963,6.3963,0.0
2021-06-09,6.3995,6.4,6.3752,6.3995,6.3995,0.0
2021-06-10,6.3865,6.3945,6.3734,6.3865,6.3865,0.0
2021-06-11,6.3923,6.3979,6.3765,6.3923,6.3923,0.0
2021-06-14,6.3977,6.3977,6.3972,6.3977,6.3977,0.0
2021-06-15,6.3972,6.4063,6.3931,6.3972,6.3972,0.0
2021-06-16,6.405,6.405,6.3926,6.405,6.405,0.0
2021-06-17,6.3967,6.4481,6.3962,6.3967,6.3967,0.0
2021-06-18,6.4477,6.4521,6.4292,6.4474,6.4474,0.0
2021-06-21,6.4521,6.4703,6.4471,6.4521,6.4521,0.0
2021-06-22,6.4659,6.4803,6.4546,6.4659,6.4659,0.0
2021-06-23,6.4803,6.4887,6.463,6.4803,6.4803,0.0
2021-06-24,6.473,6.4812,6.4561,6.473,6.473,0.0
2021-06-25,6.471,6.4711,6.4502,6.471,6.471,0.0
2021-06-28,6.4463,6.4635,6.4456,6.4463,6.4463,0.0
2021-06-29,6.4551,6.4675,6.4504,6.4551,6.4551,0.0
2021-06-30,6.4631,6.4631,6.4448,6.4631,6.4631,0.0
2021-07-01,6.4562,6.4681,6.4544,6.4562,6.4562,0.0
